send_id,campaign_id,user_id,send_date,opened,clicked,replied,unsubscribed
snd_000723,cmp_007,usr_0259,2025-10-18,True,False,False,False
snd_000724,cmp_007,usr_0260,2025-10-18,False,False,False,False
snd_000725,cmp_007,usr_0263,2025-10-18,False,False,False,False
snd_000726,cmp_007,usr_0273,2025-10-18,True,False,False,False
snd_000727,cmp_007,usr_0274,2025-10-18,True,False,False,False
snd_000728,cmp_007,usr_0275,2025-10-18,False,False,False,False
snd_000729,cmp_007,usr_0279,2025-10-18,False,False,False,False
snd_000730,cmp_007,usr_0281,2025-10-18,True,False,False,False
snd_000731,cmp_007,usr_0288,2025-10-18,False,False,False,False
snd_000732,cmp_007,usr_0289,2025-10-18,True,True,False,False
snd_000733,cmp_007,usr_0293,2025-10-18,False,False,False,False
snd_000734,cmp_007,usr_0295,2025-10-18,False,False,False,False
snd_000735,cmp_007,usr_0296,2025-10-18,False,False,False,False
snd_000736,cmp_007,usr_0298,2025-10-18,True,True,False,False
snd_000737,cmp_007,usr_0301,2025-10-18,True,False,False,False
snd_000738,cmp_007,usr_0308,2025-10-18,False,False,False,False
snd_000739,cmp_007,usr_0310,2025-10-18,False,False,False,False
snd_000740,cmp_007,usr_0311,2025-10-18,False,False,False,False
snd_000741,cmp_007,usr_0324,2025-10-18,False,False,False,False
snd_000742,cmp_007,usr_0328,2025-10-18,True,False,False,False
snd_000743,cmp_007,usr_0333,2025-10-18,False,False,False,False
snd_000744,cmp_007,usr_0335,2025-10-18,False,False,False,False
snd_000745,cmp_007,usr_0337,2025-10-18,False,False,False,False
snd_000746,cmp_007,usr_0340,2025-10-18,False,False,False,False
snd_000747,cmp_007,usr_0352,2025-10-18,False,False,False,False
snd_000748,cmp_007,usr_0355,2025-10-18,False,False,False,False
snd_000749,cmp_007,usr_0356,2025-10-18,False,False,False,False
snd_000750,cmp_007,usr_0362,2025-10-18,True,True,False,False
snd_000751,cmp_007,usr_0367,2025-10-18,True,False,False,False
snd_000752,cmp_007,usr_0372,2025-10-18,True,False,False,False
snd_000753,cmp_007,usr_0375,2025-10-18,False,False,False,False
snd_000754,cmp_007,usr_0379,2025-10-18,True,False,False,False
snd_000755,cmp_007,usr_0386,2025-10-18,True,False,False,False
snd_000756,cmp_007,usr_0392,2025-10-18,False,False,False,False
snd_000757,cmp_007,usr_0393,2025-10-18,False,False,False,False
snd_000758,cmp_007,usr_0403,2025-10-18,False,False,False,False
snd_000759,cmp_007,usr_0407,2025-10-18,True,False,False,False
snd_000760,cmp_007,usr_0408,2025-10-18,False,False,False,False
snd_000761,cmp_007,usr_0410,2025-10-18,False,False,False,False
snd_000762,cmp_007,usr_0412,2025-10-18,True,False,False,False
snd_000763,cmp_007,usr_0413,2025-10-18,False,False,False,False
snd_000764,cmp_007,usr_0418,2025-10-18,True,False,False,False
snd_000765,cmp_007,usr_0420,2025-10-18,False,False,False,False
snd_000766,cmp_007,usr_0425,2025-10-18,True,False,False,False
snd_000767,cmp_007,usr_0434,2025-10-18,False,False,False,False
snd_000768,cmp_007,usr_0435,2025-10-18,True,False,False,False
snd_000769,cmp_007,usr_0436,2025-10-18,False,False,False,False
snd_000770,cmp_007,usr_0441,2025-10-18,True,False,False,False
snd_000771,cmp_007,usr_0458,2025-10-18,False,False,False,False
snd_000772,cmp_007,usr_0466,2025-10-18,True,True,False,False
snd_000773,cmp_007,usr_0472,2025-10-18,False,False,False,False
snd_000774,cmp_007,usr_0477,2025-10-18,False,False,False,False
snd_000775,cmp_007,usr_0481,2025-10-18,True,False,True,False
snd_000776,cmp_007,usr_0482,2025-10-18,True,False,False,False
snd_000777,cmp_007,usr_0484,2025-10-18,True,False,False,False
snd_000778,cmp_007,usr_0489,2025-10-18,False,False,False,False
snd_000779,cmp_008,usr_0003,2025-11-04,False,False,False,False
snd_000780,cmp_008,usr_0004,2025-11-04,True,False,False,False
snd_000781,cmp_008,usr_0026,2025-11-04,False,False,False,False
snd_000782,cmp_008,usr_0028,2025-11-04,False,False,False,False
snd_000783,cmp_008,usr_0033,2025-11-04,False,False,False,False
snd_000784,cmp_008,usr_0034,2025-11-04,False,False,False,False
snd_000785,cmp_008,usr_0036,2025-11-04,False,False,False,False
snd_000786,cmp_008,usr_0041,2025-11-04,True,False,False,False
snd_000787,cmp_008,usr_0043,2025-11-04,False,False,False,False
snd_000788,cmp_008,usr_0044,2025-11-04,True,False,False,False
snd_000789,cmp_008,usr_0045,2025-11-04,True,False,False,False
snd_000790,cmp_008,usr_0047,2025-11-04,False,False,False,False
snd_000791,cmp_008,usr_0049,2025-11-04,True,False,False,False
snd_000792,cmp_008,usr_0050,2025-11-04,False,False,False,False
snd_000793,cmp_008,usr_0051,2025-11-04,True,True,False,False
snd_000794,cmp_008,usr_0052,2025-11-04,False,False,False,False
snd_000795,cmp_008,usr_0055,2025-11-04,True,False,False,False
snd_000796,cmp_008,usr_0057,2025-11-04,False,False,False,False
snd_000797,cmp_008,usr_0060,2025-11-04,False,False,False,False
snd_000798,cmp_008,usr_0061,2025-11-04,False,False,False,False
snd_000799,cmp_008,usr_0062,2025-11-04,False,False,False,False
snd_000800,cmp_008,usr_0068,2025-11-04,True,False,False,False
snd_000801,cmp_008,usr_0069,2025-11-04,True,True,False,False
snd_000802,cmp_008,usr_0070,2025-11-04,True,False,False,False
snd_000803,cmp_008,usr_0077,2025-11-04,False,False,False,False
snd_000804,cmp_008,usr_0080,2025-11-04,False,False,False,False
snd_000805,cmp_008,usr_0081,2025-11-04,False,False,False,False
snd_000806,cmp_008,usr_0085,2025-11-04,True,True,False,False
snd_000807,cmp_008,usr_0086,2025-11-04,True,False,False,False
snd_000808,cmp_008,usr_0089,2025-11-04,False,False,False,False
snd_000809,cmp_008,usr_0091,2025-11-04,True,False,False,False
snd_000810,cmp_008,usr_0094,2025-11-04,True,False,False,False
snd_000811,cmp_008,usr_0098,2025-11-04,False,False,False,False
snd_000812,cmp_008,usr_0100,2025-11-04,True,False,False,False
snd_000813,cmp_008,usr_0102,2025-11-04,False,False,False,False
snd_000814,cmp_008,usr_0103,2025-11-04,True,False,False,False
snd_000815,cmp_008,usr_0113,2025-11-04,False,False,False,False
snd_000816,cmp_008,usr_0118,2025-11-04,True,False,False,False
snd_000817,cmp_008,usr_0125,2025-11-04,True,False,False,False
snd_000818,cmp_008,usr_0127,2025-11-04,False,False,False,False
snd_000819,cmp_008,usr_0135,2025-11-04,True,True,True,False
snd_000820,cmp_008,usr_0136,2025-11-04,False,False,False,False
snd_000821,cmp_008,usr_0137,2025-11-04,False,False,False,False
snd_000822,cmp_008,usr_0138,2025-11-04,True,False,False,False
snd_000823,cmp_008,usr_0143,2025-11-04,True,False,False,False
snd_000824,cmp_008,usr_0144,2025-11-04,False,False,False,False
snd_000825,cmp_008,usr_0146,2025-11-04,False,False,False,False
snd_000826,cmp_008,usr_0149,2025-11-04,False,False,False,False
snd_000827,cmp_008,usr_0151,2025-11-04,False,False,False,False
snd_000828,cmp_008,usr_0161,2025-11-04,False,False,False,False
snd_000829,cmp_008,usr_0167,2025-11-04,False,False,False,False
snd_000830,cmp_008,usr_0169,2025-11-04,False,False,False,False
snd_000831,cmp_008,usr_0177,2025-11-04,False,False,False,False
snd_000832,cmp_008,usr_0181,2025-11-04,False,False,False,False
snd_000833,cmp_008,usr_0186,2025-11-04,False,False,False,False
snd_000834,cmp_008,usr_0191,2025-11-04,False,False,False,False
snd_000835,cmp_008,usr_0193,2025-11-04,True,False,False,False
snd_000836,cmp_008,usr_0195,2025-11-04,False,False,False,False
snd_000837,cmp_008,usr_0204,2025-11-04,True,True,False,False
snd_000838,cmp_008,usr_0206,2025-11-04,False,False,False,False
snd_000839,cmp_008,usr_0209,2025-11-04,True,False,False,False
snd_000840,cmp_008,usr_0213,2025-11-04,True,False,False,False
snd_000841,cmp_008,usr_0222,2025-11-04,True,True,False,False
snd_000842,cmp_008,usr_0235,2025-11-04,True,False,False,False
snd_000843,cmp_008,usr_0239,2025-11-04,False,False,False,False
snd_000844,cmp_008,usr_0241,2025-11-04,True,False,False,False
snd_000845,cmp_008,usr_0242,2025-11-04,True,False,False,False
snd_000846,cmp_008,usr_0243,2025-11-04,False,False,False,False
snd_000847,cmp_008,usr_0244,2025-11-04,False,False,False,False
snd_000848,cmp_008,usr_0252,2025-11-04,True,False,False,False
snd_000849,cmp_008,usr_0254,2025-11-04,False,False,False,False
snd_000850,cmp_008,usr_0259,2025-11-04,True,False,False,False
snd_000851,cmp_008,usr_0260,2025-11-04,False,False,False,False
snd_000852,cmp_008,usr_0263,2025-11-04,False,False,False,False
snd_000853,cmp_008,usr_0273,2025-11-04,False,False,False,False
snd_000854,cmp_008,usr_0274,2025-11-04,True,False,False,False
snd_000855,cmp_008,usr_0275,2025-11-04,False,False,False,False
snd_000856,cmp_008,usr_0279,2025-11-04,True,False,False,False
snd_000857,cmp_008,usr_0281,2025-11-04,True,False,False,False
snd_000858,cmp_008,usr_0288,2025-11-04,False,False,False,False
snd_000859,cmp_008,usr_0289,2025-11-04,False,False,False,False
snd_000860,cmp_008,usr_0293,2025-11-04,True,True,False,False
snd_000861,cmp_008,usr_0295,2025-11-04,True,False,False,False
snd_000862,cmp_008,usr_0296,2025-11-04,True,False,False,False
snd_000863,cmp_008,usr_0298,2025-11-04,False,False,False,False
snd_000864,cmp_008,usr_0300,2025-11-04,False,False,False,False
snd_000865,cmp_008,usr_0301,2025-11-04,False,False,False,False
snd_000866,cmp_008,usr_0308,2025-11-04,False,False,False,False
snd_000867,cmp_008,usr_0310,2025-11-04,False,False,False,False
snd_000868,cmp_008,usr_0311,2025-11-04,True,False,False,False
snd_000869,cmp_008,usr_0313,2025-11-04,False,False,False,False
snd_000870,cmp_008,usr_0324,2025-11-04,True,True,False,False
snd_000871,cmp_008,usr_0325,2025-11-04,False,False,False,False
snd_000872,cmp_008,usr_0328,2025-11-04,False,False,False,False
snd_000873,cmp_008,usr_0333,2025-11-04,True,False,True,False
snd_000874,cmp_008,usr_0335,2025-11-04,False,False,False,False
snd_000875,cmp_008,usr_0337,2025-11-04,True,False,False,False
snd_000876,cmp_008,usr_0340,2025-11-04,True,False,False,False
snd_000877,cmp_008,usr_0352,2025-11-04,False,False,False,False
snd_000878,cmp_008,usr_0355,2025-11-04,False,False,False,False
snd_000879,cmp_008,usr_0356,2025-11-04,False,False,False,False
snd_000880,cmp_008,usr_0362,2025-11-04,True,False,False,False
snd_000881,cmp_008,usr_0367,2025-11-04,False,False,False,False
snd_000882,cmp_008,usr_0372,2025-11-04,False,False,False,False
snd_000883,cmp_008,usr_0375,2025-11-04,False,False,False,False
snd_000884,cmp_008,usr_0379,2025-11-04,False,False,False,False
snd_000885,cmp_008,usr_0386,2025-11-04,False,False,False,False
snd_000886,cmp_008,usr_0392,2025-11-04,False,False,False,False
snd_000887,cmp_008,usr_0393,2025-11-04,False,False,False,False
snd_000888,cmp_008,usr_0407,2025-11-04,False,False,False,False
snd_000889,cmp_008,usr_0408,2025-11-04,True,False,False,False
snd_000890,cmp_008,usr_0410,2025-11-04,True,False,False,False
snd_000891,cmp_008,usr_0412,2025-11-04,False,False,False,False
snd_000892,cmp_008,usr_0413,2025-11-04,True,False,False,False
snd_000893,cmp_008,usr_0418,2025-11-04,True,False,False,False
snd_000894,cmp_008,usr_0420,2025-11-04,True,False,False,False
snd_000895,cmp_008,usr_0425,2025-11-04,True,False,False,False
snd_000896,cmp_008,usr_0434,2025-11-04,True,False,False,False
snd_000897,cmp_008,usr_0435,2025-11-04,True,False,False,False
snd_000898,cmp_008,usr_0436,2025-11-04,False,False,False,False
snd_000899,cmp_008,usr_0441,2025-11-04,False,False,False,False
snd_000900,cmp_008,usr_0442,2025-11-04,False,False,False,False
snd_000901,cmp_008,usr_0447,2025-11-04,False,False,False,False
snd_000902,cmp_008,usr_0450,2025-11-04,False,False,False,False
snd_000903,cmp_008,usr_0458,2025-11-04,True,False,False,False
snd_000904,cmp_008,usr_0466,2025-11-04,True,True,False,False
snd_000905,cmp_008,usr_0471,2025-11-04,True,False,False,False
snd_000906,cmp_008,usr_0472,2025-11-04,True,False,False,False
snd_000907,cmp_008,usr_0477,2025-11-04,False,False,False,False
snd_000908,cmp_008,usr_0481,2025-11-04,False,False,False,False
snd_000909,cmp_008,usr_0482,2025-11-04,False,False,False,False
snd_000910,cmp_008,usr_0484,2025-11-04,True,False,False,False
snd_000911,cmp_008,usr_0489,2025-11-04,True,False,False,False
snd_000912,cmp_008,usr_0492,2025-11-04,True,False,False,False
snd_000913,cmp_014,usr_0003,2025-11-14,False,False,False,True
snd_000914,cmp_014,usr_0004,2025-11-14,False,False,False,False
snd_000915,cmp_014,usr_0022,2025-11-14,False,False,False,False
snd_000916,cmp_014,usr_0026,2025-11-14,False,False,False,False
snd_000917,cmp_014,usr_0028,2025-11-14,False,False,False,False
snd_000918,cmp_014,usr_0033,2025-11-14,True,False,False,False
snd_000919,cmp_014,usr_0034,2025-11-14,False,False,False,False
snd_000920,cmp_014,usr_0035,2025-11-14,False,False,False,False
snd_000921,cmp_014,usr_0036,2025-11-14,True,True,False,False
snd_000922,cmp_014,usr_0041,2025-11-14,True,False,False,False
snd_000923,cmp_014,usr_0043,2025-11-14,True,False,False,False
snd_000924,cmp_014,usr_0044,2025-11-14,False,False,False,False
snd_000925,cmp_014,usr_0045,2025-11-14,False,False,False,False
snd_000926,cmp_014,usr_0049,2025-11-14,False,False,False,False
snd_000927,cmp_014,usr_0050,2025-11-14,False,False,False,False
snd_000928,cmp_014,usr_0051,2025-11-14,False,False,False,False
snd_000929,cmp_014,usr_0052,2025-11-14,True,True,False,False
snd_000930,cmp_014,usr_0055,2025-11-14,True,False,False,False
snd_000931,cmp_014,usr_0057,2025-11-14,False,False,False,False
snd_000932,cmp_014,usr_0060,2025-11-14,False,False,False,False
snd_000933,cmp_014,usr_0061,2025-11-14,False,False,False,False
snd_000934,cmp_014,usr_0062,2025-11-14,False,False,False,False
snd_000935,cmp_014,usr_0068,2025-11-14,False,False,False,False
snd_000936,cmp_014,usr_0069,2025-11-14,True,False,False,False
snd_000937,cmp_014,usr_0070,2025-11-14,False,False,False,False
snd_000938,cmp_014,usr_0077,2025-11-14,True,False,False,False
snd_000939,cmp_014,usr_0080,2025-11-14,False,False,False,False
snd_000940,cmp_014,usr_0081,2025-11-14,False,False,False,False
snd_000941,cmp_014,usr_0085,2025-11-14,True,False,False,False
snd_000942,cmp_014,usr_0086,2025-11-14,False,False,False,False
snd_000943,cmp_014,usr_0089,2025-11-14,False,False,False,False
snd_000944,cmp_014,usr_0091,2025-11-14,False,False,False,False
snd_000945,cmp_014,usr_0094,2025-11-14,True,False,True,False
snd_000946,cmp_014,usr_0098,2025-11-14,False,False,False,False
snd_000947,cmp_014,usr_0100,2025-11-14,True,False,True,False
snd_000948,cmp_014,usr_0102,2025-11-14,False,False,False,False
snd_000949,cmp_014,usr_0103,2025-11-14,True,True,False,False
snd_000950,cmp_014,usr_0113,2025-11-14,False,False,False,False
snd_000951,cmp_014,usr_0118,2025-11-14,False,False,False,False
snd_000952,cmp_014,usr_0124,2025-11-14,False,False,False,False
snd_000953,cmp_014,usr_0125,2025-11-14,False,False,False,False
snd_000954,cmp_014,usr_0127,2025-11-14,False,False,False,False
snd_000955,cmp_014,usr_0135,2025-11-14,True,False,False,False
snd_000956,cmp_014,usr_0136,2025-11-14,True,True,False,False
snd_000957,cmp_014,usr_0137,2025-11-14,False,False,False,False
snd_000958,cmp_014,usr_0138,2025-11-14,True,False,False,False
snd_000959,cmp_014,usr_0143,2025-11-14,True,False,False,False
snd_000960,cmp_014,usr_0144,2025-11-14,False,False,False,False
snd_000961,cmp_014,usr_0146,2025-11-14,False,False,False,False
snd_000962,cmp_014,usr_0149,2025-11-14,True,False,False,False
snd_000963,cmp_014,usr_0151,2025-11-14,False,False,False,False
snd_000964,cmp_014,usr_0161,2025-11-14,True,False,False,False
snd_000965,cmp_014,usr_0167,2025-11-14,False,False,False,False
snd_000966,cmp_014,usr_0169,2025-11-14,False,False,False,False
snd_000967,cmp_014,usr_0177,2025-11-14,True,False,False,False
snd_000968,cmp_014,usr_0181,2025-11-14,False,False,False,False
snd_000969,cmp_014,usr_0186,2025-11-14,False,False,False,False
snd_000970,cmp_014,usr_0190,2025-11-14,True,False,False,False
snd_000971,cmp_014,usr_0191,2025-11-14,True,False,True,False
snd_000972,cmp_014,usr_0193,2025-11-14,False,False,False,False
snd_000973,cmp_014,usr_0195,2025-11-14,True,True,False,False
snd_000974,cmp_014,usr_0204,2025-11-14,True,False,False,False
snd_000975,cmp_014,usr_0206,2025-11-14,False,False,False,False
snd_000976,cmp_014,usr_0209,2025-11-14,False,False,False,False
snd_000977,cmp_014,usr_0213,2025-11-14,False,False,False,False
snd_000978,cmp_014,usr_0216,2025-11-14,False,False,False,False
snd_000979,cmp_014,usr_0222,2025-11-14,True,False,False,False
snd_000980,cmp_014,usr_0224,2025-11-14,False,False,False,False
snd_000981,cmp_014,usr_0235,2025-11-14,True,False,True,False
snd_000982,cmp_014,usr_0239,2025-11-14,False,False,False,False
snd_000983,cmp_014,usr_0241,2025-11-14,True,False,False,False
snd_000984,cmp_014,usr_0242,2025-11-14,True,False,False,False
snd_000985,cmp_014,usr_0243,2025-11-14,False,False,False,False
snd_000986,cmp_014,usr_0244,2025-11-14,False,False,False,False
snd_000987,cmp_014,usr_0252,2025-11-14,False,False,False,False
snd_000988,cmp_014,usr_0254,2025-11-14,False,False,False,False
snd_000989,cmp_014,usr_0259,2025-11-14,False,False,False,False
snd_000990,cmp_014,usr_0260,2025-11-14,False,False,False,False
snd_000991,cmp_014,usr_0263,2025-11-14,False,False,False,False
snd_000992,cmp_014,usr_0273,2025-11-14,True,False,False,False
snd_000993,cmp_014,usr_0274,2025-11-14,True,True,False,False
snd_000994,cmp_014,usr_0275,2025-11-14,True,False,False,False
snd_000995,cmp_014,usr_0281,2025-11-14,False,False,False,False
snd_000996,cmp_014,usr_0286,2025-11-14,True,False,False,False
snd_000997,cmp_014,usr_0288,2025-11-14,False,False,False,False
snd_000998,cmp_014,usr_0289,2025-11-14,False,False,False,False
snd_000999,cmp_014,usr_0293,2025-11-14,False,False,False,False
snd_001000,cmp_014,usr_0295,2025-11-14,False,False,False,False
snd_001001,cmp_014,usr_0296,2025-11-14,False,False,False,False
snd_001002,cmp_014,usr_0298,2025-11-14,True,False,True,False
snd_001003,cmp_014,usr_0300,2025-11-14,False,False,False,False
snd_001004,cmp_014,usr_0301,2025-11-14,False,False,False,False
snd_001005,cmp_014,usr_0308,2025-11-14,False,False,False,False
snd_001006,cmp_014,usr_0310,2025-11-14,False,False,False,False
snd_001007,cmp_014,usr_0311,2025-11-14,False,False,False,False
snd_001008,cmp_014,usr_0313,2025-11-14,False,False,False,False
snd_001009,cmp_014,usr_0324,2025-11-14,False,False,False,False
snd_001010,cmp_014,usr_0325,2025-11-14,False,False,False,False
snd_001011,cmp_014,usr_0328,2025-11-14,False,False,False,False
snd_001012,cmp_014,usr_0333,2025-11-14,False,False,False,False
snd_001013,cmp_014,usr_0335,2025-11-14,True,False,False,False
snd_001014,cmp_014,usr_0337,2025-11-14,False,False,False,False
snd_001015,cmp_014,usr_0340,2025-11-14,False,False,False,False
snd_001016,cmp_014,usr_0350,2025-11-14,True,False,False,False
snd_001017,cmp_014,usr_0352,2025-11-14,True,False,False,False
snd_001018,cmp_014,usr_0355,2025-11-14,True,False,False,False
snd_001019,cmp_014,usr_0356,2025-11-14,False,False,False,False
snd_001020,cmp_014,usr_0362,2025-11-14,True,False,False,False
snd_001021,cmp_014,usr_0367,2025-11-14,False,False,False,False
snd_001022,cmp_014,usr_0372,2025-11-14,True,False,False,False
snd_001023,cmp_014,usr_0375,2025-11-14,False,False,False,False
snd_001024,cmp_014,usr_0379,2025-11-14,False,False,False,False
snd_001025,cmp_014,usr_0386,2025-11-14,False,False,False,False
snd_001026,cmp_014,usr_0392,2025-11-14,True,False,False,False
snd_001027,cmp_014,usr_0393,2025-11-14,False,False,False,False
snd_001028,cmp_014,usr_0395,2025-11-14,False,False,False,False
snd_001029,cmp_014,usr_0407,2025-11-14,True,True,False,False
snd_001030,cmp_014,usr_0408,2025-11-14,False,False,False,False
snd_001031,cmp_014,usr_0410,2025-11-14,True,False,False,False
snd_001032,cmp_014,usr_0412,2025-11-14,False,False,False,False
snd_001033,cmp_014,usr_0413,2025-11-14,True,False,False,False
snd_001034,cmp_014,usr_0418,2025-11-14,False,False,False,False
snd_001035,cmp_014,usr_0420,2025-11-14,False,False,False,False
snd_001036,cmp_014,usr_0425,2025-11-14,True,False,False,False
snd_001037,cmp_014,usr_0434,2025-11-14,False,False,False,False
snd_001038,cmp_014,usr_0435,2025-11-14,True,True,False,False
snd_001039,cmp_014,usr_0436,2025-11-14,False,False,False,False
snd_001040,cmp_014,usr_0441,2025-11-14,False,False,False,False
snd_001041,cmp_014,usr_0442,2025-11-14,True,False,False,False
snd_001042,cmp_014,usr_0446,2025-11-14,False,False,False,False
snd_001043,cmp_014,usr_0447,2025-11-14,False,False,False,False
snd_001044,cmp_014,usr_0450,2025-11-14,False,False,False,False
snd_001045,cmp_014,usr_0458,2025-11-14,True,False,False,False
snd_001046,cmp_014,usr_0466,2025-11-14,True,False,False,False
snd_001047,cmp_014,usr_0471,2025-11-14,False,False,False,False
snd_001048,cmp_014,usr_0472,2025-11-14,False,False,False,False
snd_001049,cmp_014,usr_0477,2025-11-14,True,False,True,False
snd_001050,cmp_014,usr_0480,2025-11-14,False,False,False,False
snd_001051,cmp_014,usr_0481,2025-11-14,True,False,False,False
snd_001052,cmp_014,usr_0482,2025-11-14,True,False,False,False
snd_001053,cmp_014,usr_0484,2025-11-14,True,False,False,False
snd_001054,cmp_014,usr_0489,2025-11-14,False,False,False,False
snd_001055,cmp_014,usr_0492,2025-11-14,False,False,False,False
snd_001056,cmp_015,usr_0003,2025-11-26,True,False,False,False
snd_001057,cmp_015,usr_0004,2025-11-26,True,False,False,False
snd_001058,cmp_015,usr_0014,2025-11-26,False,False,False,False
snd_001059,cmp_015,usr_0019,2025-11-26,True,False,False,False
snd_001060,cmp_015,usr_0022,2025-11-26,True,True,False,False
snd_001061,cmp_015,usr_0026,2025-11-26,False,False,False,False
snd_001062,cmp_015,usr_0028,2025-11-26,False,False,False,False
snd_001063,cmp_015,usr_0033,2025-11-26,False,False,False,False
snd_001064,cmp_015,usr_0034,2025-11-26,False,False,False,False
snd_001065,cmp_015,usr_0035,2025-11-26,False,False,False,False
snd_001066,cmp_015,usr_0036,2025-11-26,True,False,False,False
snd_001067,cmp_015,usr_0041,2025-11-26,True,False,False,False
snd_001068,cmp_015,usr_0043,2025-11-26,True,False,False,False
snd_001069,cmp_015,usr_0044,2025-11-26,True,True,False,False
snd_001070,cmp_015,usr_0045,2025-11-26,False,False,False,False
snd_001071,cmp_015,usr_0048,2025-11-26,False,False,False,False
snd_001072,cmp_015,usr_0049,2025-11-26,False,False,False,False
snd_001073,cmp_015,usr_0050,2025-11-26,False,False,False,False
snd_001074,cmp_015,usr_0055,2025-11-26,True,False,False,False
snd_001075,cmp_015,usr_0057,2025-11-26,True,False,False,False
snd_001076,cmp_015,usr_0060,2025-11-26,True,False,False,False
snd_001077,cmp_015,usr_0061,2025-11-26,True,False,False,False
snd_001078,cmp_015,usr_0062,2025-11-26,False,False,False,False
snd_001079,cmp_015,usr_0068,2025-11-26,False,False,False,False
snd_001080,cmp_015,usr_0069,2025-11-26,True,False,False,False
snd_001081,cmp_015,usr_0070,2025-11-26,False,False,False,False
snd_001082,cmp_015,usr_0077,2025-11-26,True,False,False,False
snd_001083,cmp_015,usr_0080,2025-11-26,False,False,False,False
snd_001084,cmp_015,usr_0081,2025-11-26,False,False,False,False
snd_001085,cmp_015,usr_0085,2025-11-26,False,False,False,False
snd_001086,cmp_015,usr_0086,2025-11-26,True,False,False,False
snd_001087,cmp_015,usr_0089,2025-11-26,False,False,False,False
snd_001088,cmp_015,usr_0091,2025-11-26,False,False,False,False
snd_001089,cmp_015,usr_0094,2025-11-26,True,True,False,False
snd_001090,cmp_015,usr_0098,2025-11-26,True,False,False,False
snd_001091,cmp_015,usr_0100,2025-11-26,True,False,False,False
snd_001092,cmp_015,usr_0102,2025-11-26,False,False,False,False
snd_001093,cmp_015,usr_0103,2025-11-26,True,True,False,False
snd_001094,cmp_015,usr_0113,2025-11-26,False,False,False,False
snd_001095,cmp_015,usr_0118,2025-11-26,False,False,False,False
snd_001096,cmp_015,usr_0120,2025-11-26,True,True,False,False
snd_001097,cmp_015,usr_0124,2025-11-26,False,False,False,False
snd_001098,cmp_015,usr_0125,2025-11-26,True,False,False,False
snd_001099,cmp_015,usr_0127,2025-11-26,False,False,False,False
snd_001100,cmp_015,usr_0135,2025-11-26,False,False,False,False
snd_001101,cmp_015,usr_0136,2025-11-26,False,False,False,False
snd_001102,cmp_015,usr_0137,2025-11-26,True,False,False,False
snd_001103,cmp_015,usr_0138,2025-11-26,True,False,False,False
snd_001104,cmp_015,usr_0143,2025-11-26,False,False,False,False
snd_001105,cmp_015,usr_0146,2025-11-26,False,False,False,False
snd_001106,cmp_015,usr_0149,2025-11-26,True,False,False,False
snd_001107,cmp_015,usr_0151,2025-11-26,False,False,False,False
snd_001108,cmp_015,usr_0160,2025-11-26,True,False,False,False
snd_001109,cmp_015,usr_0161,2025-11-26,True,False,False,False
snd_001110,cmp_015,usr_0167,2025-11-26,False,False,False,False
snd_001111,cmp_015,usr_0169,2025-11-26,True,False,False,False
snd_001112,cmp_015,usr_0177,2025-11-26,True,False,False,False
snd_001113,cmp_015,usr_0181,2025-11-26,True,False,False,False
snd_001114,cmp_015,usr_0186,2025-11-26,True,False,False,False
snd_001115,cmp_015,usr_0190,2025-11-26,False,False,False,False
snd_001116,cmp_015,usr_0191,2025-11-26,True,False,False,False
snd_001117,cmp_015,usr_0193,2025-11-26,False,False,False,False
snd_001118,cmp_015,usr_0195,2025-11-26,False,False,False,False
snd_001119,cmp_015,usr_0204,2025-11-26,False,False,False,False
snd_001120,cmp_015,usr_0206,2025-11-26,True,False,True,False
snd_001121,cmp_015,usr_0209,2025-11-26,False,False,False,False
snd_001122,cmp_015,usr_0213,2025-11-26,False,False,False,False
snd_001123,cmp_015,usr_0215,2025-11-26,True,False,False,False
snd_001124,cmp_015,usr_0216,2025-11-26,True,False,False,False
snd_001125,cmp_015,usr_0222,2025-11-26,False,False,False,False
snd_001126,cmp_015,usr_0224,2025-11-26,True,False,False,False
snd_001127,cmp_015,usr_0227,2025-11-26,False,False,False,False
snd_001128,cmp_015,usr_0235,2025-11-26,True,False,False,False
snd_001129,cmp_015,usr_0236,2025-11-26,True,False,False,False
snd_001130,cmp_015,usr_0239,2025-11-26,False,False,False,False
snd_001131,cmp_015,usr_0241,2025-11-26,False,False,False,False
snd_001132,cmp_015,usr_0242,2025-11-26,False,False,False,False
snd_001133,cmp_015,usr_0243,2025-11-26,True,False,False,False
snd_001134,cmp_015,usr_0244,2025-11-26,False,False,False,False
snd_001135,cmp_015,usr_0252,2025-11-26,True,False,False,False
snd_001136,cmp_015,usr_0254,2025-11-26,False,False,False,False
snd_001137,cmp_015,usr_0259,2025-11-26,False,False,False,True
snd_001138,cmp_015,usr_0260,2025-11-26,True,False,False,False
snd_001139,cmp_015,usr_0263,2025-11-26,False,False,False,False
snd_001140,cmp_015,usr_0269,2025-11-26,False,False,False,False
snd_001141,cmp_015,usr_0273,2025-11-26,False,False,False,False
snd_001142,cmp_015,usr_0274,2025-11-26,False,False,False,False
snd_001143,cmp_015,usr_0275,2025-11-26,True,True,False,False
snd_001144,cmp_015,usr_0281,2025-11-26,True,True,False,False
snd_001145,cmp_015,usr_0286,2025-11-26,True,True,False,False
